"Date","Time (GMT)","Predicted (m)","Preliminary (m)","Verified (m)"
"2024/02/25","10:00","0.192","-","0.331"
"2024/02/25","11:00","-0.043","-","0.084"
"2024/02/25","12:00","-0.23","-","-0.095"
"2024/02/25","13:00","-0.312","-","-0.201"
"2024/02/25","14:00","-0.262","-","-0.146"
"2024/02/25","15:00","-0.088","-","0.042"
"2024/02/25","16:00","0.167","-","0.303"
"2024/02/25","17:00","0.428","-","0.553"
"2024/02/25","18:00","0.618","-","0.777"
"2024/02/25","19:00","0.679","-","0.847"
"2024/02/25","20:00","0.585","-","0.754"
"2024/02/25","21:00","0.344","-","0.514"
"2024/02/25","22:00","0.005","-","0.164"
"2024/02/25","23:00","-0.356","-","-0.194"
"2024/02/26","00:00","-0.656","-","-0.513"
"2024/02/26","01:00","-0.832","-","-0.696"
"2024/02/26","02:00","-0.843","-","-0.72"
"2024/02/26","03:00","-0.688","-","-0.585"
"2024/02/26","04:00","-0.403","-","-0.303"
"2024/02/26","05:00","-0.061","-","0.041"
"2024/02/26","06:00","0.257","-","0.343"
"2024/02/26","07:00","0.479","-","0.58"
"2024/02/26","08:00","0.562","-","0.671"
"2024/02/26","09:00","0.494","-","0.593"
"2024/02/26","10:00","0.304","-","0.406"
"2024/02/26","11:00","0.053","-","0.172"
"2024/02/26","12:00","-0.185","-","-0.036"
"2024/02/26","13:00","-0.345","-","-0.229"
"2024/02/26","14:00","-0.382","-","-0.248"
"2024/02/26","15:00","-0.284","-","-0.16"
"2024/02/26","16:00","-0.075","-","0.073"
"2024/02/26","17:00","0.182","-","0.314"
"2024/02/26","18:00","0.414","-","0.565"
"2024/02/26","19:00","0.554","-","0.69"
"2024/02/26","20:00","0.559","-","0.696"
"2024/02/26","21:00","0.419","-","0.548"
"2024/02/26","22:00","0.16","-","0.281"
"2024/02/26","23:00","-0.156","-","-0.034"
"2024/02/27","00:00","-0.454","-","-0.369"
"2024/02/27","01:00","-0.665","-","-0.548"
"2024/02/27","02:00","-0.739","-","-0.626"
"2024/02/27","03:00","-0.654","-","-0.551"
"2024/02/27","04:00","-0.429","-","-0.36"
"2024/02/27","05:00","-0.121","-","-0.067"
"2024/02/27","06:00","0.196","-","0.245"
"2024/02/27","07:00","0.449","-","0.521"
"2024/02/27","08:00","0.582","-","0.635"
"2024/02/27","09:00","0.568","-","0.614"
"2024/02/27","10:00","0.417","-","0.474"
"2024/02/27","11:00","0.175","-","0.215"
"2024/02/27","12:00","-0.092","-","-0.059"
"2024/02/27","13:00","-0.316","-","-0.296"
"2024/02/27","14:00","-0.44","-","-0.421"
"2024/02/27","15:00","-0.432","-","-0.39"
"2024/02/27","16:00","-0.296","-","-0.21"
"2024/02/27","17:00","-0.077","-","-0.04"
"2024/02/27","18:00","0.162","-","0.232"
"2024/02/27","19:00","0.354","-","0.403"
"2024/02/27","20:00","0.447","-","0.513"
"2024/02/27","21:00","0.409","-","0.456"
"2024/02/27","22:00","0.248","-","0.322"
"2024/02/27","23:00","0.005","-","0.067"
"2024/02/28","00:00","-0.257","-","-0.2"
"2024/02/28","01:00","-0.475","-","-0.447"
"2024/02/28","02:00","-0.591","-","-0.554"
"2024/02/28","03:00","-0.569","-","-0.542"
"2024/02/28","04:00","-0.411","-","-0.363"
"2024/02/28","05:00","-0.154","-","-0.13"
"2024/02/28","06:00","0.14","-","0.152"
"2024/02/28","07:00","0.403","-","0.437"
"2024/02/28","08:00","0.576","-","0.605"
"2024/02/28","09:00","0.617","-","0.649"
"2024/02/28","10:00","0.518","-","0.559"
"2024/02/28","11:00","0.308","-","0.349"
"2024/02/28","12:00","0.038","-","0.083"
"2024/02/28","13:00","-0.227","-","-0.178"
"2024/02/28","14:00","-0.426","-","-0.363"
"2024/02/28","15:00","-0.512","-","-0.42"
"2024/02/28","16:00","-0.468","-","-0.373"
"2024/02/28","17:00","-0.317","-","-0.249"
"2024/02/28","18:00","-0.107","-","0.001"
"2024/02/28","19:00","0.103","-","0.188"
"2024/02/28","20:00","0.257","-","0.366"
"2024/02/28","21:00","0.312","-","0.41"
"2024/02/28","22:00","0.255","-","0.334"
"2024/02/28","23:00","0.105","-","0.2"
"2024/02/29","00:00","-0.093","-","-0.011"
"2024/02/29","01:00","-0.286","-","-0.231"
"2024/02/29","02:00","-0.418","-","-0.359"
"2024/02/29","03:00","-0.444","-","-0.408"
"2024/02/29","04:00","-0.351","-","-0.283"
"2024/02/29","05:00","-0.155","-","-0.084"
"2024/02/29","06:00","0.097","-","0.179"
"2024/02/29","07:00","0.35","-","0.419"
"2024/02/29","08:00","0.545","-","0.647"
"2024/02/29","09:00","0.635","-","0.73"
"2024/02/29","10:00","0.595","-","0.724"
"2024/02/29","11:00","0.436","-","0.569"
"2024/02/29","12:00","0.192","-","0.351"
"2024/02/29","13:00","-0.086","-","0.063"
"2024/02/29","14:00","-0.339","-","-0.189"
"2024/02/29","15:00","-0.51","-","-0.361"
"2024/02/29","16:00","-0.566","-","-0.407"
"2024/02/29","17:00","-0.508","-","-0.359"
"2024/02/29","18:00","-0.362","-","-0.2"
"2024/02/29","19:00","-0.171","-","0.008"
"2024/02/29","20:00","0.011","-","0.203"
"2024/02/29","21:00","0.136","-","0.357"
"2024/02/29","22:00","0.175","-","0.374"
"2024/02/29","23:00","0.127","-","0.301"
